stop;lap;milliseconds;raceId;driverId
3;49;21186;959;837
3;51;19547;959;832
1;1;31235;960;830
1;1;26390;960;831
1;1;22403;960;20
1;1;87084;960;8
1;2;22484;960;13
1;6;23564;960;807
2;5;23061;960;8
1;6;23783;960;815
1;6;23705;960;154
1;6;22698;960;835
1;6;28718;960;839
1;7;22190;960;822
1;7;23486;960;821
1;9;996150;960;3
1;9;998401;960;817
2;9;998468;960;807
1;9;998234;960;4
1;9;1000478;960;1
2;9;1000664;960;13
2;9;1000284;960;815
1;9;1000466;960;826
2;9;1000234;960;835
2;9;999366;960;154
2;9;998511;960;20
2;9;998328;960;822
2;9;998622;960;821
2;9;998546;960;830
2;9;1000980;960;839
2;9;1001198;960;831
3;9;943158;960;8
3;16;23231;960;830
2;21;24343;960;1
2;21;23359;960;826
3;22;22515;960;13
3;22;23561;960;821
3;22;23333;960;835
3;23;24015;960;807
2;23;22451;960;4
3;23;22762;960;20
3;23;22318;960;822
3;23;23107;960;154
3;23;30238;960;831
3;24;22652;960;815
4;24;23056;960;8
3;24;24208;960;839
2;25;22531;960;817
2;26;22596;960;3
4;27;22727;960;830
3;32;22432;960;1
4;34;22578;960;835
3;35;23363;960;826
1;2;33275;961;835
1;2;27786;961;831
2;4;810454;961;831
1;13;24161;961;822
1;13;24610;961;830
1;13;26843;961;4
1;13;25183;961;826
1;14;24043;961;807
1;14;24505;961;825
1;15;24116;961;8
1;15;24537;961;815
1;15;26427;961;18
3;5;36594;961;831
1;16;25472;961;20
1;16;23745;961;817
1;16;23940;961;13
1;16;25962;961;836
1;16;25150;961;821
1;23;25301;961;832
1;23;25145;961;828
1;24;25550;961;3
1;25;23633;961;1
2;28;24033;961;815
1;28;25340;961;154
2;30;23899;961;822
2;30;23757;961;825
2;33;25033;961;20
1;32;25539;961;839
2;33;24553;961;807
2;33;23694;961;4
2;33;24363;961;826
2;34;24279;961;8
2;34;25515;961;821
2;35;23827;961;830
2;36;23822;961;13
2;37;23633;961;817
2;38;24418;961;18
2;39;24341;961;832
3;49;24082;961;4
1;1;26350;962;3
1;1;25925;962;817
1;1;24453;962;1
1;1;24874;962;8
1;1;24649;962;4
1;1;24584;962;826
1;1;25973;962;832
1;1;25740;962;830
1;1;25929;962;13
1;1;25816;962;825
1;1;26135;962;828
1;1;32821;962;815
1;1;26519;962;821
1;1;42815;962;18
1;1;32709;962;822
1;1;24308;962;836
1;1;24343;962;839
1;1;25057;962;831
1;1;25211;962;835
1;1;24342;962;20
2;7;29846;962;832
2;8;29706;962;828
2;11;28847;962;835
2;13;28815;962;830
2;14;29401;962;4
2;15;28890;962;817
2;15;29150;962;1
2;15;30301;962;826
2;15;28780;962;822
2;15;28998;962;18
2;16;30546;962;3
2;16;28682;962;13
2;17;29041;962;8
2;17;28759;962;825
2;17;30297;962;831
2;18;30307;962;821
2;18;30532;962;836
2;19;104383;962;839
2;24;28924;962;20
2;25;28742;962;815
3;25;29468;962;828
3;27;28948;962;830
3;27;29320;962;832
3;27;29025;962;18
3;28;29578;962;13
3;30;28545;962;822
3;32;28921;962;817
3;33;28970;962;3
4;32;63680;962;822
3;33;29135;962;8
3;34;28421;962;1
3;34;30381;962;4
3;34;28804;962;835
3;35;29537;962;831
3;34;30614;962;839
3;36;30160;962;821
3;36;30471;962;836
4;36;29680;962;828
3;37;29205;962;826
3;38;29754;962;825
3;42;29391;962;20
4;43;29903;962;13
4;44;28854;962;830
4;45;28315;962;1
4;46;28954;962;8
4;47;28662;962;817
4;45;42368;962;839
4;48;29377;962;832
1;1;32413;963;826
1;1;23528;963;13
1;1;30679;963;825
1;1;30782;963;821
2;6;24425;963;13
1;9;23935;963;830
1;9;27024;963;815
1;9;24738;963;18
1;9;26609;963;807
1;9;25195;963;4
1;9;23750;963;3
1;9;25820;963;836
1;12;25368;963;839
1;20;23689;963;1
1;20;24584;963;8
1;20;24400;963;832
1;21;24197;963;817
1;21;25272;963;828
2;22;24814;963;821
2;27;23856;963;830
2;27;24061;963;4
2;28;24012;963;807
1;29;23828;963;822
2;29;24338;963;826
2;30;26156;963;836
2;31;24661;963;3
1;31;23928;963;835
2;31;33338;963;839
3;31;23778;963;13
2;32;24412;963;8
2;32;23947;963;815
1;32;24697;963;831
2;37;24645;963;18
2;37;24473;963;832
2;37;24706;963;828
3;39;25006;963;821
3;40;24809;963;8
3;40;23920;963;4
3;40;25192;963;807
2;41;24408;963;817
3;41;28274;963;830
3;40;24718;963;826
3;41;23476;963;3
3;41;25201;963;836
1;9;22786;964;4
1;10;22855;964;830
1;10;22996;964;817
1;10;23741;964;154
1;10;22990;964;826
1;11;22832;964;807
1;11;24110;964;821
1;12;22673;964;3
1;12;23226;964;20
1;12;23605;964;815
1;12;23244;964;8
1;12;24973;964;839
1;13;22989;964;1
1;13;22986;964;832
1;13;24630;964;836
1;19;24375;964;18
2;23;22943;964;826
1;24;22463;964;13
1;25;23452;964;835
1;25;23072;964;825
1;25;25131;964;831
2;26;22762;964;8
1;26;25007;964;822
1;26;24011;964;828
2;27;23032;964;4
2;28;22788;964;830
2;28;22952;964;807
2;28;23792;964;821
2;29;23150;964;3
2;29;22721;964;815
2;30;25429;964;154
2;31;24256;964;839
2;32;25861;964;817
2;33;22732;964;1
2;32;25461;964;836
2;34;22887;964;20
2;36;23342;964;18
2;37;22938;964;832
1;1;27098;965;822
1;8;23956;965;817
1;8;23989;965;8
1;9;23489;965;830
1;10;23526;965;3
1;10;23613;965;18
1;10;24523;965;154
1;10;23350;965;815
1;11;23601;965;1
1;11;24093;965;13
1;11;24778;965;832
1;11;23683;965;4
1;13;24470;965;821
1;13;24310;965;825
1;13;26059;965;836
1;14;24433;965;20
1;15;24071;965;835
1;17;25229;965;828
1;17;25216;965;839
2;20;25222;965;822
1;21;37837;965;826
2;24;23845;965;8
2;25;23534;965;817
2;26;36112;965;830
2;26;24766;965;835
2;26;27532;965;839
2;27;24467;965;815
2;27;26056;965;154
2;27;24103;965;825
2;28;25635;965;18
2;29;23812;965;20
2;29;23903;965;13
1;29;24244;965;831
2;30;24281;965;832
2;30;25300;965;4
2;31;23575;965;1
2;30;25182;965;836
2;31;24149;965;3
3;38;25384;965;8
3;43;23898;965;825
3;44;24665;965;839
3;53;24156;965;20
3;54;23464;965;13
1;1;22087;966;817
1;1;23897;966;835
1;1;32608;966;828
1;11;22957;966;154
1;12;21775;966;830
1;12;22747;966;832
1;12;22271;966;825
1;12;25198;966;821
1;13;22665;966;826
1;14;22134;966;807
1;14;21863;966;13
1;15;23866;966;839
1;16;22461;966;4
1;17;21709;966;1
1;17;22438;966;18
1;19;22396;966;822
1;20;21997;966;3
1;20;22398;966;8
1;20;22213;966;815
1;32;22035;966;20
2;45;22974;966;8
2;45;25171;966;4
2;47;22865;966;826
2;48;23110;966;821
1;49;23540;966;831
2;50;22443;966;817
2;50;23678;966;154
2;51;22384;966;825
1;7;24986;967;825
1;8;24192;967;18
1;9;24821;967;4
1;9;24724;967;822
1;9;29421;967;13
1;9;25758;967;826
1;9;24745;967;835
1;9;25395;967;828
1;10;29981;967;20
1;12;25147;967;821
1;13;24186;967;830
1;13;24623;967;817
2;17;25355;967;826
2;17;24656;967;835
1;20;2010361;967;1
1;20;2009747;967;3
2;20;2009643;967;830
1;20;2008504;967;807
1;20;2008398;967;815
1;20;2008828;967;832
1;20;2008206;967;831
2;20;2008600;967;817
1;20;2009052;967;839
1;20;2008464;967;836
2;20;2008789;967;4
2;20;2008595;967;822
2;20;2008979;967;825
2;20;2010062;967;18
2;20;2010637;967;20
2;20;2009630;967;13
2;20;2011147;967;821
3;20;2011266;967;826
2;22;24282;967;807
2;28;1482048;967;1
2;28;1481624;967;3
3;28;1481433;967;830
2;28;1482290;967;815
2;28;1483053;967;832
2;28;1483214;967;831
3;28;1484725;967;817
2;28;1485092;967;839
2;28;1484979;967;836
3;28;1483818;967;4
3;28;1483957;967;822
3;28;1484474;967;825
3;28;1484987;967;18
3;28;1483923;967;20
3;28;1485304;967;807
3;28;1485969;967;13
3;28;1484444;967;821
4;28;1484388;967;826
4;31;29754;967;13
4;34;25006;967;18
4;38;24994;967;822
4;40;29621;967;817
4;41;24265;967;825
4;43;24435;967;830
5;44;24754;967;18
4;47;17835;967;821
5;52;24521;967;817
3;52;25509;967;836
5;54;24041;967;830
1;1;27068;968;825
1;6;21761;968;832
1;6;33395;968;836
1;7;22600;968;1
1;7;21959;968;8
1;7;22428;968;4
1;7;24781;968;835
1;7;23272;968;831
1;8;23753;968;3
1;8;21711;968;20
1;8;21834;968;807
1;8;21775;968;13
1;8;21896;968;826
1;8;22032;968;821
1;9;22084;968;817
1;9;21308;968;815
1;20;22838;968;154
1;21;21221;968;830
2;21;22145;968;835
1;22;24035;968;839
2;24;21768;968;817
2;24;22949;968;836
2;25;22087;968;8
2;26;21482;968;807
2;27;22012;968;815
2;28;21355;968;1
2;28;22102;968;821
2;28;21935;968;832
2;29;21218;968;3
2;30;21539;968;13
2;36;23026;968;839
2;36;29933;968;831
2;37;21872;968;20
2;38;22248;968;4
2;38;22527;968;154
1;38;22991;968;828
3;41;22588;968;835
1;1;31336;969;825
1;5;22293;969;840
1;9;39562;969;838
1;15;22154;969;839
1;15;28591;969;841
1;16;22484;969;4
1;16;23130;969;807
1;17;21709;969;1
1;17;22045;969;815
1;18;21762;969;832
1;20;21568;969;13
1;23;21988;969;20
1;25;21440;969;822
1;25;22208;969;830
1;26;22033;969;8
2;29;22380;969;840
2;30;23159;969;807
1;34;25559;969;826
2;44;22189;969;825
2;49;24026;969;826
1;1;23550;970;807
1;2;22906;970;20
1;2;24016;970;826
1;2;24250;970;4
1;2;23123;970;13
1;2;24030;970;815
1;2;23809;970;825
1;2;27934;970;828
1;2;17673;970;839
1;2;30654;970;154
1;2;29443;970;841
1;2;25146;970;838
1;4;22999;970;1
1;4;32287;970;822
1;4;17340;970;817
1;4;23847;970;8
1;4;23071;970;830
2;4;17354;970;20
1;4;17337;970;832
2;4;33491;970;839
2;4;17304;970;4
2;4;17320;970;826
2;4;17324;970;13
2;4;17416;970;815
2;4;17296;970;825
1;4;17291;970;835
2;4;17325;970;838
2;4;17336;970;807
2;4;17341;970;828
2;4;17303;970;154
2;5;17616;970;1
2;5;23613;970;817
2;5;17877;970;8
2;5;17651;970;830
2;5;17343;970;822
3;5;17362;970;20
2;5;17340;970;832
3;5;17302;970;4
3;5;17324;970;826
3;5;17321;970;13
3;5;17312;970;815
3;5;17298;970;825
3;5;17356;970;839
2;5;17291;970;835
3;5;17295;970;838
3;5;17362;970;807
3;5;17344;970;828
3;5;24114;970;154
3;6;17737;970;1
3;6;17480;970;817
3;6;17435;970;8
3;6;17421;970;830
3;6;17323;970;822
4;6;17370;970;20
4;6;17302;970;4
3;6;17374;970;832
4;6;17322;970;826
4;6;17377;970;13
4;6;18225;970;815
4;6;17299;970;825
4;6;17366;970;839
3;6;17301;970;835
4;6;17292;970;838
4;6;17359;970;807
4;6;17344;970;828
4;6;17314;970;154
5;20;23057;970;815
5;24;23451;970;13
4;28;22840;970;832
4;29;22505;970;830
4;30;23993;970;835
5;32;23463;970;825
4;33;22505;970;817
5;33;40144;970;807
5;34;22443;970;20
4;35;24317;970;822
4;36;22668;970;1
5;35;23211;970;154
4;39;23119;970;8
5;42;22926;970;839
6;48;22517;970;13
6;49;22979;970;815
1;8;24915;971;840
1;10;24702;971;20
1;11;25174;971;830
1;11;24664;971;839
1;11;26542;971;836
1;12;26430;971;8
1;12;25075;971;154
1;12;25001;971;832
1;13;28368;971;822
1;13;30687;971;1
1;13;25312;971;817
1;13;25704;971;13
1;13;26634;971;807
1;13;24332;971;815
1;13;27466;971;835
1;13;24922;971;4
1;13;25204;971;826
2;30;24540;971;822
2;31;24965;971;154
2;33;24314;971;20
1;33;25576;971;828
2;36;24630;971;815
2;36;25135;971;807
2;36;24723;971;4
2;37;25856;971;8
2;37;24240;971;13
2;37;24505;971;839
2;37;26420;971;835
2;39;25200;971;817
2;41;30682;971;1
2;41;25246;971;826
1;1;30006;972;838
1;1;32235;972;828
1;2;31266;972;836
2;20;30799;972;836
1;21;29923;972;13
1;21;36559;972;825
1;21;29991;972;826
2;21;30655;972;828
1;24;29973;972;832
2;24;35998;972;838
1;26;30253;972;839
1;26;29791;972;840
1;27;29356;972;822
1;27;29868;972;815
1;29;30152;972;8
1;29;29567;972;830
1;30;29739;972;1
1;34;30097;972;20
1;40;30280;972;807
2;41;29920;972;13
1;1;22235;973;826
1;1;40612;973;13
1;2;23159;973;835
1;12;22690;973;4
1;12;22100;973;840
1;12;22547;973;838
1;13;22703;973;825
1;13;22432;973;832
2;13;22292;973;13
1;14;22499;973;20
1;15;22490;973;807
1;16;22616;973;839
1;18;25082;973;815
1;18;22995;973;828
1;19;22866;973;154
1;21;21544;973;1
1;21;21811;973;817
2;21;22762;973;835
1;26;21689;973;822
2;31;23354;973;4
2;32;22775;973;828
1;33;23445;973;836
2;33;22362;973;807
2;33;23814;973;825
2;33;22117;973;826
2;33;22071;973;840
3;33;23066;973;13
2;34;23107;973;815
2;34;22643;973;839
2;34;21934;973;832
2;34;22641;973;154
2;36;21722;973;1
2;37;22307;973;20
2;38;21918;973;817
3;42;24750;973;835
3;51;22923;973;4
3;63;25052;973;825
1;1;25813;974;836
1;1;24465;974;18
1;16;31313;974;815
1;32;25343;974;830
1;33;24308;974;822
1;34;24833;974;8
1;35;24949;974;828
1;36;24406;974;826
1;36;24299;974;839
1;37;24427;974;832
1;37;24979;974;825
1;38;24183;974;817
1;38;24353;974;13
1;39;24306;974;20
2;39;24496;974;839
2;39;26057;974;18
1;40;24660;974;154
1;41;26690;974;840
2;42;26040;974;825
1;42;25472;974;835
1;43;24768;974;838
1;46;24155;974;1
2;60;25678;974;830
3;60;24642;974;839
2;62;25123;974;13
2;63;25026;974;815
2;67;25248;974;840
3;72;35485;974;815
1;1;31256;975;154
1;1;51757;975;836
1;5;31596;975;20
1;11;26764;975;807
1;11;24423;975;835
1;11;24047;975;828
1;15;18088;975;826
1;17;23500;975;8
1;18;23309;975;817
1;19;23229;975;815
1;23;22946;975;822
1;25;22790;975;840
1;32;23061;975;1
1;32;23409;975;839
2;40;24202;975;836
2;41;23760;975;8
1;42;23526;975;4
1;45;23267;975;838
1;46;28869;975;825
2;49;23345;975;20
2;53;106374;975;826
1;1;36262;976;822
1;3;20776;976;154
1;5;23361;976;817
1;5;21423;976;838
1;12;20418;976;1
1;12;20059;976;20
1;12;20598;976;815
1;12;23237;976;8
1;12;21453;976;13
1;12;20493;976;839
2;11;20407;976;822
1;12;20391;976;825
1;12;21217;976;4
1;12;21040;976;832
1;12;23906;976;828
1;12;31122;976;836
1;13;22625;976;840
1;13;21263;976;807
2;13;20198;976;817
2;13;22356;976;836
2;14;21069;976;154
2;17;15234;976;1
2;17;15174;976;20
2;17;15278;976;815
2;17;15033;976;13
2;17;15061;976;839
2;17;15049;976;8
2;17;15327;976;840
2;17;15638;976;807
3;17;15135;976;817
2;17;15128;976;825
2;17;15104;976;4
2;17;14966;976;832
2;17;15097;976;838
3;17;15073;976;154
2;17;26051;976;828
3;17;34847;976;836
3;17;14978;976;822
3;20;1594609;976;815
3;20;31657;976;839
3;20;1583848;976;8
4;21;22390;976;836
3;22;1310768;976;1
3;22;1310808;976;20
3;22;1310671;976;13
3;22;1312728;976;840
4;22;1313343;976;817
3;22;1313641;976;807
3;22;1312704;976;825
3;22;1313187;976;4
3;22;1313693;976;832
4;22;1313665;976;154
3;22;1314950;976;828
3;22;1314189;976;838
4;22;1313511;976;822
4;22;1313873;976;839
5;22;1315645;976;836
4;31;27025;976;1
4;33;29317;976;20
4;33;20446;976;838
4;33;14951;976;815
4;33;14943;976;8
5;36;24486;976;154
1;1;33607;977;826
2;9;16139;977;826
1;14;21977;977;807
1;31;20761;977;1
1;31;21714;977;838
1;33;21713;977;817
1;34;21750;977;20
1;34;22233;977;835
1;34;22339;977;828
1;35;22030;977;815
1;35;21332;977;840
1;35;22414;977;836
1;36;22026;977;154
1;41;22387;977;822
1;40;21659;977;832
1;42;22176;977;839
1;44;21662;977;8
2;44;16206;977;838
1;47;20977;977;13
3;55;22274;977;826
1;1;45538;978;826
1;2;29861;978;836
2;3;29941;978;836
2;9;22895;978;826
1;18;28363;978;20
1;19;29147;978;830
1;20;29194;978;839
1;20;28269;978;4
1;22;29849;978;840
1;23;28942;978;815
1;23;28361;978;154
1;24;28476;978;8
1;24;30841;978;807
1;25;27733;978;1
1;25;27583;978;13
1;26;29337;978;838
3;27;28630;978;826
1;28;28825;978;828
3;31;31250;978;836
1;32;27858;978;822
1;32;27910;978;817
1;37;28099;978;825
2;42;28335;978;840
2;43;28998;978;154
2;49;29057;978;8
2;49;28056;978;830
2;50;35204;978;20
1;1;25179;979;828
1;3;24213;979;836
1;20;22638;979;154
2;28;22998;979;836
1;29;21804;979;840
1;30;22681;979;822
1;31;21338;979;1
1;31;22684;979;825
1;32;22317;979;20
1;33;21919;979;8
1;34;24017;979;815
1;34;22399;979;814
1;35;22745;979;832
1;35;22399;979;4
1;35;22441;979;839
1;40;22273;979;826
1;42;33605;979;830
1;42;28616;979;838
1;45;31860;979;807
1;46;22684;979;835
2;63;24097;979;828
1;8;26202;980;835
1;8;23999;980;828
1;9;22828;980;825
1;9;24697;980;840
1;10;23364;980;839
1;10;22925;980;154
1;10;24158;980;4
1;11;23507;980;807
1;11;22667;980;13
1;12;22037;980;1
1;12;23289;980;815
1;13;22963;980;822
1;14;22443;980;20
1;14;22900;980;817
1;15;22533;980;8
2;17;30373;980;8
1;18;22444;980;826
1;18;26894;980;838
1;19;24095;980;832
2;23;23221;980;828
2;25;28594;980;815
2;27;23200;980;839
3;29;22963;980;8
2;29;23539;980;807
2;29;22756;980;154
2;29;23092;980;13
3;29;29646;980;839
2;29;24370;980;832
2;29;23109;980;840
3;29;26574;980;815
2;30;22357;980;1
2;30;25650;980;20
2;30;22919;980;822
2;30;23180;980;817
3;29;23792;980;828
2;30;22908;980;825
2;30;23341;980;826
2;30;24674;980;835
2;30;26187;980;838
3;34;23737;980;825
1;3;33433;981;154
1;3;39888;981;830
1;9;24418;981;807
1;11;24384;981;825
1;13;24865;981;832
1;15;25367;981;8
1;16;24432;981;839
1;17;26131;981;840
1;18;25310;981;828
1;19;25826;981;826
1;20;25212;981;836
1;21;25078;981;13
1;25;31008;981;835
2;27;24173;981;830
1;30;24442;981;4
1;31;24307;981;20
1;32;23725;981;1
1;32;25377;981;815
1;33;23728;981;822
2;34;24307;981;154
1;37;23951;981;817
1;1;30442;982;1
1;1;30737;982;817
1;1;31032;982;807
1;1;30709;982;815
1;1;30444;982;822
1;1;30785;982;835
1;1;31550;982;838
1;1;31793;982;839
1;1;32689;982;832
1;1;32701;982;825
1;1;33077;982;826
1;1;36900;982;4
1;1;37403;982;840
1;1;38464;982;13
1;1;39455;982;154
1;1;40125;982;828
1;1;40506;982;836
2;2;24368;982;1
2;2;24402;982;817
2;2;25093;982;807
2;2;25315;982;815
2;2;25367;982;822
2;2;26206;982;835
2;2;26553;982;838
2;2;26532;982;839
2;2;27452;982;832
2;2;26903;982;825
2;2;27015;982;826
2;2;29306;982;4
2;2;29294;982;840
2;2;30790;982;13
2;2;31320;982;154
2;2;38886;982;828
2;2;45875;982;836
3;3;24337;982;1
3;3;24362;982;817
3;3;24964;982;807
3;3;25288;982;815
3;3;25432;982;822
3;3;25113;982;835
3;3;24543;982;838
3;3;24664;982;839
3;3;25356;982;832
3;3;25509;982;825
3;3;25003;982;826
3;3;25626;982;4
3;3;25584;982;840
3;3;25731;982;13
3;3;26228;982;154
3;3;27591;982;828
3;3;27865;982;836
4;11;29658;982;817
4;11;30128;982;815
4;11;31336;982;839
4;11;30132;982;825
4;12;30725;982;807
4;12;30015;982;835
4;12;30390;982;838
4;13;31714;982;828
4;17;29685;982;13
4;21;32249;982;836
5;24;30504;982;825
5;24;30048;982;13
4;26;29412;982;840
4;27;30093;982;832
5;27;36138;982;838
4;27;29049;982;154
5;27;29173;982;839
5;27;50617;982;828
5;28;29118;982;817
4;28;29089;982;822
5;28;30005;982;807
5;28;29186;982;815
4;29;28466;982;1
5;28;31094;982;836
5;29;30038;982;835
6;31;30067;982;828
6;37;29671;982;13
6;38;68357;982;807
6;38;29134;982;839
6;38;29379;982;825
6;37;32183;982;836
1;2;24456;983;839
1;9;24872;983;807
1;10;23766;983;825
1;11;23791;983;13
1;11;24912;983;154
1;12;24109;983;840
1;12;25044;983;842
1;13;24580;983;838
1;13;25558;983;835
1;26;23489;983;1
1;26;25798;983;4
1;27;23652;983;830
1;27;23695;983;20
1;28;23676;983;822
1;29;24199;983;817
1;30;24314;983;815
2;33;24419;983;154
1;37;25060;983;836
1;38;24719;983;828
2;50;25714;983;807
1;2;24424;984;836
2;3;24918;984;836
1;4;23475;984;840
1;9;23430;984;838
1;17;22956;984;13
1;19;23065;984;825
1;20;24078;984;839
1;21;22620;984;830
1;21;23634;984;815
1;22;22724;984;1
1;22;23344;984;842
1;23;22781;984;154
1;25;23796;984;817
1;25;24636;984;4
3;25;24952;984;836
1;28;23699;984;8
1;30;22876;984;822
2;34;23399;984;838
2;35;22736;984;840
1;38;23199;984;807
1;39;25618;984;835
2;39;24413;984;842
1;1;25112;985;825
1;3;31334;985;836
1;8;24400;985;843
1;10;24949;985;840
1;12;23604;985;817
1;12;24326;985;815
1;14;24502;985;839
1;14;23796;985;4
1;16;24300;985;20
1;16;24897;985;154
1;17;24883;985;826
1;18;23459;985;822
1;19;23402;985;1
1;19;24525;985;832
1;20;23575;985;8
1;21;25841;985;828
1;24;24325;985;830
1;25;23578;985;838
1;29;23772;985;13
2;35;24229;985;843
2;36;24497;985;840
2;37;23423;985;830
2;38;23620;985;20
2;49;25268;985;825
2;52;23254;985;822
1;1;32037;986;20
1;1;29283;986;1
1;2;22852;986;832
1;3;22055;986;13
1;4;23358;986;836
1;18;22903;986;815
1;19;22587;986;807
1;20;22665;986;839
1;28;22736;986;828
1;31;22507;986;825
1;31;28044;986;838
1;32;22570;986;830
1;31;22709;986;842
1;31;28761;986;154
1;32;21758;986;822
2;31;23315;986;1
2;31;23035;986;832
1;32;22540;986;8
1;32;21825;986;840
2;32;22379;986;20
1;32;22655;986;4
2;50;22528;986;815
2;62;23035;986;154
1;1;19097;987;20
1;1;18717;987;822
1;1;19433;987;8
1;1;18827;987;830
1;1;18487;987;4
1;1;18238;987;13
1;1;18417;987;815
1;1;18927;987;807
1;1;19208;987;832
1;1;19430;987;842
1;1;19603;987;828
1;1;19936;987;843
1;1;20146;987;840
1;1;26439;987;836
1;1;25845;987;154
1;1;19377;987;1
1;1;25946;987;817
2;2;17817;987;20
2;2;17827;987;822
2;2;18027;987;8
2;2;17913;987;830
2;2;17770;987;4
2;2;17736;987;13
2;2;17959;987;815
2;2;18549;987;807
2;2;18604;987;832
2;2;18855;987;842
2;2;19250;987;828
2;2;19439;987;843
2;2;19270;987;840
2;2;19237;987;1
2;2;19160;987;836
2;2;18860;987;154
2;2;17929;987;817
3;3;17842;987;20
3;3;17784;987;822
3;3;18290;987;8
3;3;18017;987;830
3;3;17716;987;4
3;3;17745;987;13
3;3;17822;987;815
3;3;18052;987;807
3;3;18347;987;832
3;3;18207;987;842
3;3;17802;987;828
3;3;17738;987;843
3;3;17925;987;840
3;3;18725;987;1
3;3;18764;987;836
3;3;18456;987;154
3;3;18129;987;817
4;27;23064;987;822
4;27;23275;987;13
4;27;23830;987;843
4;28;22736;987;20
4;28;23180;987;830
4;28;23342;987;4
4;28;22486;987;840
4;29;23170;987;8
4;30;24054;987;807
4;31;23550;987;832
4;35;23275;987;815
4;43;23121;987;1
4;43;23484;987;817
4;44;23748;987;842
4;44;24164;987;828
4;48;34438;987;154
5;62;22644;987;830
5;67;24756;987;840
1;11;21613;988;840
1;12;22125;988;838
1;14;21269;988;830
1;15;21609;988;8
1;16;21869;988;815
1;17;29724;988;807
1;19;23477;988;817
1;20;21221;988;20
1;21;21478;988;822
1;21;22541;988;4
1;22;21449;988;13
1;22;21875;988;825
1;24;21274;988;1
1;26;21598;988;843
1;28;22959;988;836
2;29;21543;988;840
1;30;21519;988;842
1;30;22176;988;828
1;31;21865;988;839
1;31;21956;988;832
1;32;21850;988;154
3;35;21908;988;840
1;1;22213;989;843
1;18;21421;989;8
1;19;21821;989;1
1;20;22242;989;844
1;21;20953;989;830
1;22;21983;989;825
1;22;23868;989;832
2;22;22296;989;843
1;23;21854;989;839
1;24;23054;989;154
1;24;22628;989;807
1;24;22327;989;815
1;25;22474;989;838
1;25;21664;989;822
1;25;25504;989;840
1;26;21787;989;20
1;26;21440;989;817
1;26;22573;989;4
2;27;22836;989;844
2;29;21397;989;840
1;2;30381;990;830
1;3;25563;990;844
1;9;24992;990;815
1;10;25081;990;838
1;10;33612;990;840
1;13;25106;990;825
1;14;24993;990;4
1;15;24835;990;842
1;15;24454;990;807
1;15;24719;990;839
1;16;25768;990;832
1;18;24524;990;20
1;18;25011;990;154
1;19;25018;990;8
1;20;26105;990;822
1;20;36646;990;843
1;22;24672;990;845
1;23;25194;990;828
1;26;24302;990;1
2;26;25307;990;832
2;27;24629;990;825
2;28;25131;990;838
2;30;25527;990;154
2;30;24638;990;840
2;32;24677;990;815
2;34;24957;990;842
2;34;25139;990;844
2;35;24596;990;839
2;39;24382;990;807
2;39;24581;990;4
2;40;25693;990;845
2;42;24953;990;843
3;45;26263;990;154
1;10;23172;991;843
1;11;23281;991;839
1;12;23935;991;832
1;12;22856;991;815
1;13;23654;991;807
1;16;22981;991;154
1;17;22715;991;830
1;17;23042;991;817
1;18;22464;991;1
1;19;22097;991;822
1;20;23009;991;20
1;20;23950;991;842
1;21;23392;991;844
1;22;23730;991;838
1;23;22661;991;840
1;24;22973;991;825
1;27;22913;991;8
1;28;23716;991;845
1;29;24110;991;4
1;29;22785;991;828
2;31;22596;991;830
2;30;24070;991;843
2;31;22691;991;817
2;31;23297;991;807
2;31;23117;991;832
2;31;22637;991;839
2;31;34650;991;842
2;32;22334;991;815
2;33;22723;991;845
2;46;23735;991;154
1;1;30012;992;8
1;1;21376;992;843
1;1;56710;992;4
1;1;35608;992;825
1;1;44107;992;828
1;2;28109;992;815
1;2;21725;992;154
1;12;20782;992;842
1;15;21516;992;832
1;17;21103;992;838
2;18;25378;992;828
1;22;20377;992;1
2;22;20809;992;843
1;23;19737;992;840
1;24;21058;992;844
2;25;20887;992;838
1;30;20037;992;20
1;37;19925;992;817
3;36;32629;992;828
1;38;19765;992;830
1;40;20192;992;822
2;40;20823;992;20
2;39;21778;992;825
2;40;21329;992;1
2;39;21287;992;842
3;39;21072;992;843
2;40;21149;992;8
3;39;20760;992;838
2;40;26174;992;815
2;40;22757;992;154
2;40;20967;992;832
2;40;22030;992;844
2;40;21236;992;840
2;40;21371;992;4
4;39;14998;992;828
4;46;20978;992;838
1;1;22631;993;843
1;1;22049;993;845
1;17;22054;993;20
1;19;23213;993;822
1;20;21995;993;844
1;20;21351;993;840
1;21;21721;993;4
2;24;22034;993;845
1;25;22085;993;1
1;25;22409;993;832
1;26;22438;993;815
1;29;47910;993;839
1;32;22917;993;825
1;33;21618;993;817
2;33;22472;993;843
1;34;21740;993;830
1;34;27416;993;838
1;35;22100;993;828
2;41;24273;993;20
2;40;22242;993;815
3;41;23865;993;845
1;7;31810;994;845
1;9;33887;994;840
1;12;23739;994;1
1;13;24326;994;843
1;14;23870;994;844
1;15;24741;994;154
1;16;23964;994;20
1;16;24874;994;832
1;17;24542;994;817
1;17;24263;994;8
1;17;24020;994;822
1;17;24291;994;828
1;17;24237;994;825
1;19;24241;994;4
2;19;25170;994;845
1;20;26817;994;838
1;21;29379;994;815
1;23;24663;994;839
2;34;31104;994;840
